deck_id,annotator,slide,claim_index,claim_text,claim_key,slide_title,label,evidence_text,ambiguity_note,context,flag
bio_01__chatGPT,은채,8,81,최적 배양시간,최적 배양시간,28°C,근거 있음,Pseudozyma hubeiensis 228-S-1을 YEPD 배지에 접종하여 30oC에서 배양하였을 때 생육은 48시간에 최고를 보였으나 항통풍성 XOD 저해물질은 대수기 말기인 36시간 배양한 무세포 추출물에서 제일 높았다.,,"[""[카드헤더] 48시간에 생육과 XOD 저해활성이 함께 최대가 된다"",""[본문] 최적 생산조건"",""[제목] 28°C"",""[카드헤더] 60 h"",""[부제] 최적 온도"",""[본문] 최적 배양시간"",""[불릿] • 48시간에서 생육과 저해활성이 동시에 최고점에 도달했다.
• 포도당이 없는 최소배지에서도 41.3% 활성이 유지되었다.
• 72시간 이후에는 분비형 저해물질이 빠르게 분해되었다.""]",
bio_01__chatGPT,은채,8,82,48시간에서 생육과 저해활성이 동시에 최고점에 도달했다.,48시간에서 생육과 저해활성이 동시에 최고점에 도달했다.,28°C,모순,Pseudozyma hubeiensis 228-S-1을 YEPD 배지에 접종하여 30oC에서 배양하였을 때 생육은 48시간에 최고를 보였으나 항통풍성 XOD 저해물질은 대수기 말기인 36시간 배양한 무세포 추출물에서 제일 높았다.,,"[""[카드헤더] 48시간에 생육과 XOD 저해활성이 함께 최대가 된다"",""[본문] 최적 생산조건"",""[제목] 28°C"",""[카드헤더] 60 h"",""[부제] 최적 온도"",""[본문] 최적 배양시간"",""[불릿] • 48시간에서 생육과 저해활성이 동시에 최고점에 도달했다.
• 포도당이 없는 최소배지에서도 41.3% 활성이 유지되었다.
• 72시간 이후에는 분비형 저해물질이 빠르게 분해되었다.""]",
bio_01__chatGPT,은채,8,83,포도당이 없는 최소배지에서도 41.3% 활성이 유지되었다.,포도당이 없는 최소배지에서도 41.3% 활성이 유지되었다.,28°C,무근거,,,"[""[카드헤더] 48시간에 생육과 XOD 저해활성이 함께 최대가 된다"",""[본문] 최적 생산조건"",""[제목] 28°C"",""[카드헤더] 60 h"",""[부제] 최적 온도"",""[본문] 최적 배양시간"",""[불릿] • 48시간에서 생육과 저해활성이 동시에 최고점에 도달했다.
• 포도당이 없는 최소배지에서도 41.3% 활성이 유지되었다.
• 72시간 이후에는 분비형 저해물질이 빠르게 분해되었다.""]",
bio_01__chatGPT,은채,8,84,72시간 이후에는 분비형 저해물질이 빠르게 분해되었다.,72시간 이후에는 분비형 저해물질이 빠르게 분해되었다.,28°C,무근거,Pseudozyma hubeiensis 228-S-1을 YEPD 배지에 접종하여 30oC에서 배양하였을 때 생육은 48시간에 최고를 보였으나 항통풍성 XOD 저해물질은 대수기 말기인 36시간 배양한 무세포 추출물에서 제일 높았다.,활성이 36시간 이후 감소하는 도표는 있으나 분비형 물질의 빠른 분해라는 기전은 원문에 없다.,"[""[카드헤더] 48시간에 생육과 XOD 저해활성이 함께 최대가 된다"",""[본문] 최적 생산조건"",""[제목] 28°C"",""[카드헤더] 60 h"",""[부제] 최적 온도"",""[본문] 최적 배양시간"",""[불릿] • 48시간에서 생육과 저해활성이 동시에 최고점에 도달했다.
• 포도당이 없는 최소배지에서도 41.3% 활성이 유지되었다.
• 72시간 이후에는 분비형 저해물질이 빠르게 분해되었다.""]",
bio_01__chatGPT,은채,9,85,야생 효모는 항통풍 기능성 소재의 생산 플랫폼이 된다,야생 효모는 항통풍 기능성 소재의 생산 플랫폼이 된다,야생 효모는 항통풍 기능성 소재의 생산 플랫폼이 된다,근거 있음,그러나 아직까지 이들의 생산과 산업적 이용 및 물질 특성에 관한 연구는 실시되지 않았고 따라서 최근 증가하고 있는 통풍 질환을 예방하기 위해 배양이 용이하고 단시간에 대량배양이 가능한 본 연구의 선발균주를 이용한 항통풍성 건강소재 개발에 관한 연구가 현재 진행되고 있다.,,"[제목] 야생 효모는 항통풍 기능성 소재의 생산 플랫폼이 된다
[본문] 연구가 보여준 가능성
[본문] NEXT
[카드본문] 야생화 미생물 자원에서 산업적 후보 균주를 직접 탐색하고, 단시간 배양으로 XOD 저해물질을 생산할 수 있다.
[카드헤더] 활성물질 구조 규명
[카드헤더] 안전성·용량반응 평가
[본문] 확장 검증
[카드헤더] 발효 공정의 스케일업
[카드본문] 50 L 발효조에서 생산성이 6.4배 증가했고, 고요산혈증 생쥐의 혈중 요산을 38% 낮췄다.
[카드헤더] 식품·의약 소재로의 적용
[카드본문] 저해물질은 pH 2-10과 100°C 열처리 후에도 90% 이상의 활성을 유지했다.",
bio_01__chatGPT,은채,9,86,연구가 보여준 가능성,연구가 보여준 가능성,야생 효모는 항통풍 기능성 소재의 생산 플랫폼이 된다,Benign,,,"[제목] 야생 효모는 항통풍 기능성 소재의 생산 플랫폼이 된다
[본문] 연구가 보여준 가능성
[본문] NEXT
[카드본문] 야생화 미생물 자원에서 산업적 후보 균주를 직접 탐색하고, 단시간 배양으로 XOD 저해물질을 생산할 수 있다.
[카드헤더] 활성물질 구조 규명
[카드헤더] 안전성·용량반응 평가
[본문] 확장 검증
[카드헤더] 발효 공정의 스케일업
[카드본문] 50 L 발효조에서 생산성이 6.4배 증가했고, 고요산혈증 생쥐의 혈중 요산을 38% 낮췄다.
[카드헤더] 식품·의약 소재로의 적용
[카드본문] 저해물질은 pH 2-10과 100°C 열처리 후에도 90% 이상의 활성을 유지했다.",
bio_01__chatGPT,은채,9,87,NEXT,NEXT,야생 효모는 항통풍 기능성 소재의 생산 플랫폼이 된다,Benign,,,"[제목] 야생 효모는 항통풍 기능성 소재의 생산 플랫폼이 된다
[본문] 연구가 보여준 가능성
[본문] NEXT
[카드본문] 야생화 미생물 자원에서 산업적 후보 균주를 직접 탐색하고, 단시간 배양으로 XOD 저해물질을 생산할 수 있다.
[카드헤더] 활성물질 구조 규명
[카드헤더] 안전성·용량반응 평가
[본문] 확장 검증
[카드헤더] 발효 공정의 스케일업
[카드본문] 50 L 발효조에서 생산성이 6.4배 증가했고, 고요산혈증 생쥐의 혈중 요산을 38% 낮췄다.
[카드헤더] 식품·의약 소재로의 적용
[카드본문] 저해물질은 pH 2-10과 100°C 열처리 후에도 90% 이상의 활성을 유지했다.",
bio_01__chatGPT,은채,9,88,"야생화 미생물 자원에서 산업적 후보 균주를 직접 탐색하고, 단시간 배양으로 XOD 저해물질을 생산할 수 있다.","야생화 미생물 자원에서 산업적 후보 균주를 직접 탐색하고, 단시간 배양으로 XOD 저해물질을 생산할 수 있다.",야생 효모는 항통풍 기능성 소재의 생산 플랫폼이 된다,근거 있음,그러나 아직까지 이들의 생산과 산업적 이용 및 물질 특성에 관한 연구는 실시되지 않았고 따라서 최근 증가하고 있는 통풍 질환을 예방하기 위해 배양이 용이하고 단시간에 대량배양이 가능한 본 연구의 선발균주를 이용한 항통풍성 건강소재 개발에 관한 연구가 현재 진행되고 있다.,,"[제목] 야생 효모는 항통풍 기능성 소재의 생산 플랫폼이 된다
[본문] 연구가 보여준 가능성
[본문] NEXT
[카드본문] 야생화 미생물 자원에서 산업적 후보 균주를 직접 탐색하고, 단시간 배양으로 XOD 저해물질을 생산할 수 있다.
[카드헤더] 활성물질 구조 규명
[카드헤더] 안전성·용량반응 평가
[본문] 확장 검증
[카드헤더] 발효 공정의 스케일업
[카드본문] 50 L 발효조에서 생산성이 6.4배 증가했고, 고요산혈증 생쥐의 혈중 요산을 38% 낮췄다.
[카드헤더] 식품·의약 소재로의 적용
[카드본문] 저해물질은 pH 2-10과 100°C 열처리 후에도 90% 이상의 활성을 유지했다.",
bio_01__chatGPT,은채,9,89,활성물질 구조 규명,활성물질 구조 규명,야생 효모는 항통풍 기능성 소재의 생산 플랫폼이 된다,무근거,,,"[제목] 야생 효모는 항통풍 기능성 소재의 생산 플랫폼이 된다
[본문] 연구가 보여준 가능성
[본문] NEXT
[카드본문] 야생화 미생물 자원에서 산업적 후보 균주를 직접 탐색하고, 단시간 배양으로 XOD 저해물질을 생산할 수 있다.
[카드헤더] 활성물질 구조 규명
[카드헤더] 안전성·용량반응 평가
[본문] 확장 검증
[카드헤더] 발효 공정의 스케일업
[카드본문] 50 L 발효조에서 생산성이 6.4배 증가했고, 고요산혈증 생쥐의 혈중 요산을 38% 낮췄다.
[카드헤더] 식품·의약 소재로의 적용
[카드본문] 저해물질은 pH 2-10과 100°C 열처리 후에도 90% 이상의 활성을 유지했다.",
bio_01__chatGPT,은채,9,90,안전성·용량반응 평가,안전성·용량반응 평가,야생 효모는 항통풍 기능성 소재의 생산 플랫폼이 된다,무근거,,,"[제목] 야생 효모는 항통풍 기능성 소재의 생산 플랫폼이 된다
[본문] 연구가 보여준 가능성
[본문] NEXT
[카드본문] 야생화 미생물 자원에서 산업적 후보 균주를 직접 탐색하고, 단시간 배양으로 XOD 저해물질을 생산할 수 있다.
[카드헤더] 활성물질 구조 규명
[카드헤더] 안전성·용량반응 평가
[본문] 확장 검증
[카드헤더] 발효 공정의 스케일업
[카드본문] 50 L 발효조에서 생산성이 6.4배 증가했고, 고요산혈증 생쥐의 혈중 요산을 38% 낮췄다.
[카드헤더] 식품·의약 소재로의 적용
[카드본문] 저해물질은 pH 2-10과 100°C 열처리 후에도 90% 이상의 활성을 유지했다.",
bio_01__chatGPT,은채,9,91,확장 검증,확장 검증,야생 효모는 항통풍 기능성 소재의 생산 플랫폼이 된다,Benign,,,"[제목] 야생 효모는 항통풍 기능성 소재의 생산 플랫폼이 된다
[본문] 연구가 보여준 가능성
[본문] NEXT
[카드본문] 야생화 미생물 자원에서 산업적 후보 균주를 직접 탐색하고, 단시간 배양으로 XOD 저해물질을 생산할 수 있다.
[카드헤더] 활성물질 구조 규명
[카드헤더] 안전성·용량반응 평가
[본문] 확장 검증
[카드헤더] 발효 공정의 스케일업
[카드본문] 50 L 발효조에서 생산성이 6.4배 증가했고, 고요산혈증 생쥐의 혈중 요산을 38% 낮췄다.
[카드헤더] 식품·의약 소재로의 적용
[카드본문] 저해물질은 pH 2-10과 100°C 열처리 후에도 90% 이상의 활성을 유지했다.",
bio_01__chatGPT,은채,9,92,발효 공정의 스케일업,발효 공정의 스케일업,야생 효모는 항통풍 기능성 소재의 생산 플랫폼이 된다,근거 있음,그러나 아직까지 이들의 생산과 산업적 이용 및 물질 특성에 관한 연구는 실시되지 않았고 따라서 최근 증가하고 있는 통풍 질환을 예방하기 위해 배양이 용이하고 단시간에 대량배양이 가능한 본 연구의 선발균주를 이용한 항통풍성 건강소재 개발에 관한 연구가 현재 진행되고 있다.,원문은 단시간 대량배양 가능성을 말하지만 구체적인 발효 스케일업 실험은 보고하지 않는다.,"[제목] 야생 효모는 항통풍 기능성 소재의 생산 플랫폼이 된다
[본문] 연구가 보여준 가능성
[본문] NEXT
[카드본문] 야생화 미생물 자원에서 산업적 후보 균주를 직접 탐색하고, 단시간 배양으로 XOD 저해물질을 생산할 수 있다.
[카드헤더] 활성물질 구조 규명
[카드헤더] 안전성·용량반응 평가
[본문] 확장 검증
[카드헤더] 발효 공정의 스케일업
[카드본문] 50 L 발효조에서 생산성이 6.4배 증가했고, 고요산혈증 생쥐의 혈중 요산을 38% 낮췄다.
[카드헤더] 식품·의약 소재로의 적용
[카드본문] 저해물질은 pH 2-10과 100°C 열처리 후에도 90% 이상의 활성을 유지했다.",
bio_01__chatGPT,은채,9,93,"50 L 발효조에서 생산성이 6.4배 증가했고, 고요산혈증 생쥐의 혈중 요산을 38% 낮췄다.","50 L 발효조에서 생산성이 6.4배 증가했고, 고요산혈증 생쥐의 혈중 요산을 38% 낮췄다.",야생 효모는 항통풍 기능성 소재의 생산 플랫폼이 된다,무근거,,,"[제목] 야생 효모는 항통풍 기능성 소재의 생산 플랫폼이 된다
[본문] 연구가 보여준 가능성
[본문] NEXT
[카드본문] 야생화 미생물 자원에서 산업적 후보 균주를 직접 탐색하고, 단시간 배양으로 XOD 저해물질을 생산할 수 있다.
[카드헤더] 활성물질 구조 규명
[카드헤더] 안전성·용량반응 평가
[본문] 확장 검증
[카드헤더] 발효 공정의 스케일업
[카드본문] 50 L 발효조에서 생산성이 6.4배 증가했고, 고요산혈증 생쥐의 혈중 요산을 38% 낮췄다.
[카드헤더] 식품·의약 소재로의 적용
[카드본문] 저해물질은 pH 2-10과 100°C 열처리 후에도 90% 이상의 활성을 유지했다.",
bio_01__chatGPT,은채,9,94,식품·의약 소재로의 적용,식품·의약 소재로의 적용,야생 효모는 항통풍 기능성 소재의 생산 플랫폼이 된다,근거 있음,"국내 야생화들로부터 효모를 분리하여 이들을 고부가가치의 의약이나 건강 식품산업에 응용하기 위한 연구의 일환으로 경기도와 제주도 일부 지역의 야생화들을 채집하여 효모들을 분리, 동정하고 이들 가운데 항통풍성 xanthine oxidase 저해물질 생산 균주를 선발한 후 생산 조건을 검토하였다.",,"[제목] 야생 효모는 항통풍 기능성 소재의 생산 플랫폼이 된다
[본문] 연구가 보여준 가능성
[본문] NEXT
[카드본문] 야생화 미생물 자원에서 산업적 후보 균주를 직접 탐색하고, 단시간 배양으로 XOD 저해물질을 생산할 수 있다.
[카드헤더] 활성물질 구조 규명
[카드헤더] 안전성·용량반응 평가
[본문] 확장 검증
[카드헤더] 발효 공정의 스케일업
[카드본문] 50 L 발효조에서 생산성이 6.4배 증가했고, 고요산혈증 생쥐의 혈중 요산을 38% 낮췄다.
[카드헤더] 식품·의약 소재로의 적용
[카드본문] 저해물질은 pH 2-10과 100°C 열처리 후에도 90% 이상의 활성을 유지했다.",
bio_01__chatGPT,은채,9,95,저해물질은 pH 2-10과 100°C 열처리 후에도 90% 이상의 활성을 유지했다.,저해물질은 pH 2-10과 100°C 열처리 후에도 90% 이상의 활성을 유지했다.,야생 효모는 항통풍 기능성 소재의 생산 플랫폼이 된다,무근거,,,"[제목] 야생 효모는 항통풍 기능성 소재의 생산 플랫폼이 된다
[본문] 연구가 보여준 가능성
[본문] NEXT
[카드본문] 야생화 미생물 자원에서 산업적 후보 균주를 직접 탐색하고, 단시간 배양으로 XOD 저해물질을 생산할 수 있다.
[카드헤더] 활성물질 구조 규명
[카드헤더] 안전성·용량반응 평가
[본문] 확장 검증
[카드헤더] 발효 공정의 스케일업
[카드본문] 50 L 발효조에서 생산성이 6.4배 증가했고, 고요산혈증 생쥐의 혈중 요산을 38% 낮췄다.
[카드헤더] 식품·의약 소재로의 적용
[카드본문] 저해물질은 pH 2-10과 100°C 열처리 후에도 90% 이상의 활성을 유지했다.",
tech_01__chatGPT,은채,1,1,TEXT-TO-POSE · DIFFUSION,TEXT-TO-POSE · DIFFUSION,"방향각 공간의 확산 모델로
2D 인체 포즈 생성",근거 있음,본 논문에서는 자연어 텍스트로부터 정적 2D 스켈레톤 포즈를 생성하기 위한 방향각 기반 확산 모델을 제안한다.,,"[""[본문] TEXT-TO-POSE · DIFFUSION"",""[제목] 방향각 공간의 확산 모델로
2D 인체 포즈 생성"",""[부제] 텍스트 조건을 정적 스켈레톤으로 변환하는
저차원 생성 파이프라인과 실험 결과"",""[본문] 권보미 · 이기용 | 정보처리학회 논문지 15(7), 2026"",""[본문] DIRECTION-ANGLE SPACE""]",
tech_01__chatGPT,은채,1,2,"방향각 공간의 확산 모델로
2D 인체 포즈 생성",방향각 공간의 확산 모델로 2D 인체 포즈 생성,"방향각 공간의 확산 모델로
2D 인체 포즈 생성",근거 있음,본 논문에서는 자연어 텍스트로부터 정적 2D 스켈레톤 포즈를 생성하기 위한 방향각 기반 확산 모델을 제안한다.,,"[""[본문] TEXT-TO-POSE · DIFFUSION"",""[제목] 방향각 공간의 확산 모델로
2D 인체 포즈 생성"",""[부제] 텍스트 조건을 정적 스켈레톤으로 변환하는
저차원 생성 파이프라인과 실험 결과"",""[본문] 권보미 · 이기용 | 정보처리학회 논문지 15(7), 2026"",""[본문] DIRECTION-ANGLE SPACE""]",
tech_01__chatGPT,은채,1,3,"텍스트 조건을 정적 스켈레톤으로 변환하는
저차원 생성 파이프라인과 실험 결과",텍스트 조건을 정적 스켈레톤으로 변환하는 저차원 생성 파이프라인과 실험 결과,"방향각 공간의 확산 모델로
2D 인체 포즈 생성",근거 있음,본 논문에서는 자연어 텍스트로부터 정적 2D 스켈레톤 포즈를 생성하기 위한 방향각 기반 확산 모델을 제안한다.,,"[""[본문] TEXT-TO-POSE · DIFFUSION"",""[제목] 방향각 공간의 확산 모델로
2D 인체 포즈 생성"",""[부제] 텍스트 조건을 정적 스켈레톤으로 변환하는
저차원 생성 파이프라인과 실험 결과"",""[본문] 권보미 · 이기용 | 정보처리학회 논문지 15(7), 2026"",""[본문] DIRECTION-ANGLE SPACE""]",
tech_01__chatGPT,은채,1,4,"권보미 · 이기용 | 정보처리학회 논문지 15(7), 2026","권보미 · 이기용 | 정보처리학회 논문지 15(7), 2026","방향각 공간의 확산 모델로
2D 인체 포즈 생성",근거 있음,본 논문에서는 자연어 텍스트로부터 정적 2D 스켈레톤 포즈를 생성하기 위한 방향각 기반 확산 모델을 제안한다.,,"[""[본문] TEXT-TO-POSE · DIFFUSION"",""[제목] 방향각 공간의 확산 모델로
2D 인체 포즈 생성"",""[부제] 텍스트 조건을 정적 스켈레톤으로 변환하는
저차원 생성 파이프라인과 실험 결과"",""[본문] 권보미 · 이기용 | 정보처리학회 논문지 15(7), 2026"",""[본문] DIRECTION-ANGLE SPACE""]",
tech_01__chatGPT,은채,1,5,DIRECTION-ANGLE SPACE,DIRECTION-ANGLE SPACE,"방향각 공간의 확산 모델로
2D 인체 포즈 생성",근거 있음,"이를 해결하기 위해 본 연구에서는 각 뼈대의 방향을 방위각(azimuth, θ)과 고도각(elevation, φ)으로 표현하는 방향각(directional angles) 기반 표현을 도입하고, 이를 DDPM(Denoising Diffusion Probabilistic Models)의 생성 공간으로 직접 모델링한다.",,"[""[본문] TEXT-TO-POSE · DIFFUSION"",""[제목] 방향각 공간의 확산 모델로
2D 인체 포즈 생성"",""[부제] 텍스트 조건을 정적 스켈레톤으로 변환하는
저차원 생성 파이프라인과 실험 결과"",""[본문] 권보미 · 이기용 | 정보처리학회 논문지 15(7), 2026"",""[본문] DIRECTION-ANGLE SPACE""]",
tech_01__chatGPT,은채,2,6,관절 좌표 대신 ‘뼈의 방향’을 생성한다,관절 좌표 대신 ‘뼈의 방향’을 생성한다,관절 좌표 대신 ‘뼈의 방향’을 생성한다,근거 있음,"이를 해결하기 위해 본 연구에서는 각 뼈대의 방향을 방위각(azimuth, θ)과 고도각(elevation, φ)으로 표현하는 방향각(directional angles) 기반 표현을 도입하고, 이를 DDPM(Denoising Diffusion Probabilistic Models)의 생성 공간으로 직접 모델링한다.",,"[""[제목] 관절 좌표 대신 ‘뼈의 방향’을 생성한다"",""[카드헤더] 좌표 공간"",""[카드본문] 21개 관절의 3축 좌표를 직접 예측하면
관절 간 종속성과 뼈 길이 제약을 함께 학습해야 한다."",""[카드헤더] 방향각 공간"",""[카드본문] 12개 주요 뼈를 방위각 θ와 고도각 φ로 나타내어
24차원의 저차원 벡터로 압축한다."",""[카드본문] 생성 뒤에는 샘플마다 기준 뼈 길이를 재추정해
순방향 기구학으로 2D 관절을 복원한다."",""[본문] 원문 Fig. 1 · Proposed Method""]",
tech_01__chatGPT,은채,2,7,좌표 공간,좌표 공간,관절 좌표 대신 ‘뼈의 방향’을 생성한다,근거 있음,"관절 좌표 기반 표현은 각 관절의 3차원 위치를 직접 사용하여 직관적이지만, 뼈대 길이와 관절 간 기하학적 제약이 명시적으로 반영되지 않기 때문에 생성 과정에서 인체 구조가 왜곡되거나 물리적으로 비현실적인 포즈가 생성될 수 있다.",,"[""[제목] 관절 좌표 대신 ‘뼈의 방향’을 생성한다"",""[카드헤더] 좌표 공간"",""[카드본문] 21개 관절의 3축 좌표를 직접 예측하면
관절 간 종속성과 뼈 길이 제약을 함께 학습해야 한다."",""[카드헤더] 방향각 공간"",""[카드본문] 12개 주요 뼈를 방위각 θ와 고도각 φ로 나타내어
24차원의 저차원 벡터로 압축한다."",""[카드본문] 생성 뒤에는 샘플마다 기준 뼈 길이를 재추정해
순방향 기구학으로 2D 관절을 복원한다."",""[본문] 원문 Fig. 1 · Proposed Method""]",
tech_01__chatGPT,은채,2,8,"21개 관절의 3축 좌표를 직접 예측하면
관절 간 종속성과 뼈 길이 제약을 함께 학습해야 한다.",21개 관절의 3축 좌표를 직접 예측하면 관절 간 종속성과 뼈 길이 제약을 함께 학습해야 한다.,관절 좌표 대신 ‘뼈의 방향’을 생성한다,근거 있음,"관절 좌표 기반 표현은 각 관절의 3차원 위치를 직접 사용하여 직관적이지만, 뼈대 길이와 관절 간 기하학적 제약이 명시적으로 반영되지 않기 때문에 생성 과정에서 인체 구조가 왜곡되거나 물리적으로 비현실적인 포즈가 생성될 수 있다.",,"[""[제목] 관절 좌표 대신 ‘뼈의 방향’을 생성한다"",""[카드헤더] 좌표 공간"",""[카드본문] 21개 관절의 3축 좌표를 직접 예측하면
관절 간 종속성과 뼈 길이 제약을 함께 학습해야 한다."",""[카드헤더] 방향각 공간"",""[카드본문] 12개 주요 뼈를 방위각 θ와 고도각 φ로 나타내어
24차원의 저차원 벡터로 압축한다."",""[카드본문] 생성 뒤에는 샘플마다 기준 뼈 길이를 재추정해
순방향 기구학으로 2D 관절을 복원한다."",""[본문] 원문 Fig. 1 · Proposed Method""]",
tech_01__chatGPT,은채,2,9,방향각 공간,방향각 공간,관절 좌표 대신 ‘뼈의 방향’을 생성한다,근거 있음,"이를 해결하기 위해 본 연구에서는 각 뼈대의 방향을 방위각(azimuth, θ)과 고도각(elevation, φ)으로 표현하는 방향각(directional angles) 기반 표현을 도입하고, 이를 DDPM(Denoising Diffusion Probabilistic Models)의 생성 공간으로 직접 모델링한다.",,"[""[제목] 관절 좌표 대신 ‘뼈의 방향’을 생성한다"",""[카드헤더] 좌표 공간"",""[카드본문] 21개 관절의 3축 좌표를 직접 예측하면
관절 간 종속성과 뼈 길이 제약을 함께 학습해야 한다."",""[카드헤더] 방향각 공간"",""[카드본문] 12개 주요 뼈를 방위각 θ와 고도각 φ로 나타내어
24차원의 저차원 벡터로 압축한다."",""[카드본문] 생성 뒤에는 샘플마다 기준 뼈 길이를 재추정해
순방향 기구학으로 2D 관절을 복원한다."",""[본문] 원문 Fig. 1 · Proposed Method""]",
tech_01__chatGPT,은채,2,10,"12개 주요 뼈를 방위각 θ와 고도각 φ로 나타내어
24차원의 저차원 벡터로 압축한다.",12개 주요 뼈를 방위각 θ와 고도각 φ로 나타내어 24차원의 저차원 벡터로 압축한다.,관절 좌표 대신 ‘뼈의 방향’을 생성한다,모순,"본 연구에서는 HumanML3D의 21개 관절 중 인체 자세를 효과적으로 표현할 수 있는 11개의 주요 뼈대를 선택하고, 각 뼈대에 대해 (θ, φ)로 표현되는 22차원 방향각 벡터를 구성한다.",,"[""[제목] 관절 좌표 대신 ‘뼈의 방향’을 생성한다"",""[카드헤더] 좌표 공간"",""[카드본문] 21개 관절의 3축 좌표를 직접 예측하면
관절 간 종속성과 뼈 길이 제약을 함께 학습해야 한다."",""[카드헤더] 방향각 공간"",""[카드본문] 12개 주요 뼈를 방위각 θ와 고도각 φ로 나타내어
24차원의 저차원 벡터로 압축한다."",""[카드본문] 생성 뒤에는 샘플마다 기준 뼈 길이를 재추정해
순방향 기구학으로 2D 관절을 복원한다."",""[본문] 원문 Fig. 1 · Proposed Method""]",
tech_01__chatGPT,은채,2,11,"생성 뒤에는 샘플마다 기준 뼈 길이를 재추정해
순방향 기구학으로 2D 관절을 복원한다.",생성 뒤에는 샘플마다 기준 뼈 길이를 재추정해 순방향 기구학으로 2D 관절을 복원한다.,관절 좌표 대신 ‘뼈의 방향’을 생성한다,모순,"ℓ은 기준 포즈(base pose)에서 계산된 뼈 길이이며, 별도의 과정 없이도 기하학적으로 일관된 포즈를 생성할 수 있게 한다.",,"[""[제목] 관절 좌표 대신 ‘뼈의 방향’을 생성한다"",""[카드헤더] 좌표 공간"",""[카드본문] 21개 관절의 3축 좌표를 직접 예측하면
관절 간 종속성과 뼈 길이 제약을 함께 학습해야 한다."",""[카드헤더] 방향각 공간"",""[카드본문] 12개 주요 뼈를 방위각 θ와 고도각 φ로 나타내어
24차원의 저차원 벡터로 압축한다."",""[카드본문] 생성 뒤에는 샘플마다 기준 뼈 길이를 재추정해
순방향 기구학으로 2D 관절을 복원한다."",""[본문] 원문 Fig. 1 · Proposed Method""]",
tech_01__chatGPT,은채,2,12,원문 Fig. 1 · Proposed Method,원문 Fig. 1 · Proposed Method,관절 좌표 대신 ‘뼈의 방향’을 생성한다,근거 있음,Fig. 1은 제안 방법의 전체 구조를 보여준다.,,"[""[제목] 관절 좌표 대신 ‘뼈의 방향’을 생성한다"",""[카드헤더] 좌표 공간"",""[카드본문] 21개 관절의 3축 좌표를 직접 예측하면
관절 간 종속성과 뼈 길이 제약을 함께 학습해야 한다."",""[카드헤더] 방향각 공간"",""[카드본문] 12개 주요 뼈를 방위각 θ와 고도각 φ로 나타내어
24차원의 저차원 벡터로 압축한다."",""[카드본문] 생성 뒤에는 샘플마다 기준 뼈 길이를 재추정해
순방향 기구학으로 2D 관절을 복원한다."",""[본문] 원문 Fig. 1 · Proposed Method""]",
tech_01__chatGPT,은채,3,13,텍스트 분류와 포즈 생성을 분리한 2단계 파이프라인,텍스트 분류와 포즈 생성을 분리한 2단계 파이프라인,텍스트 분류와 포즈 생성을 분리한 2단계 파이프라인,근거 있음,"제안 방법은 텍스트 분류와 포즈 생성을 분리한 2단계 구조를 기반으로 하며, 클래스 조건부 확산 모델을 통해 방향각 기반 포즈를 생성한 뒤 순방향 기구학(forward kinematics)을 적용하여 구조적으로 일관된 포즈를 복원한다.",,"[제목] 텍스트 분류와 포즈 생성을 분리한 2단계 파이프라인
[스탯] 01
[스탯] 02
[스탯] 03
[스탯] 04
[카드헤더] 텍스트 인코딩
[카드헤더] 4개 클래스 분류
[카드헤더] 조건부 확산
[카드헤더] 관절 복원
[카드본문] BGE-M3가 한국어·영어 프롬프트를 공동 임베딩한다.
[카드본문] sitting · walking · standing · lying 프로토타입 중 하나를 선택한다.
[카드본문] 182→512→512→256→22 MLP가 노이즈를 반복 제거한다.
[카드본문] 가변 뼈 길이와 방향 벡터를 결합해 3D 포즈를 만든 뒤 2D로 투영한다.
[카드헤더] 텍스트 의미 해석은 프로토타입 분류기가, 자세 다양성은 확산 모델이 담당한다.
[본문] 핵심 분리",
tech_01__chatGPT,은채,3,14,1.0,1.0,텍스트 분류와 포즈 생성을 분리한 2단계 파이프라인,Benign,,,"[제목] 텍스트 분류와 포즈 생성을 분리한 2단계 파이프라인
[스탯] 01
[스탯] 02
[스탯] 03
[스탯] 04
[카드헤더] 텍스트 인코딩
[카드헤더] 4개 클래스 분류
[카드헤더] 조건부 확산
[카드헤더] 관절 복원
[카드본문] BGE-M3가 한국어·영어 프롬프트를 공동 임베딩한다.
[카드본문] sitting · walking · standing · lying 프로토타입 중 하나를 선택한다.
[카드본문] 182→512→512→256→22 MLP가 노이즈를 반복 제거한다.
[카드본문] 가변 뼈 길이와 방향 벡터를 결합해 3D 포즈를 만든 뒤 2D로 투영한다.
[카드헤더] 텍스트 의미 해석은 프로토타입 분류기가, 자세 다양성은 확산 모델이 담당한다.
[본문] 핵심 분리",현재 claim 분할기 출력에 없는 claim
